,0,1
751,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
752,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
753,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
754,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
755,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
756,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
757,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
758,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
759,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
760,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
761,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
762,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
763,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
764,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
765,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
766,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
767,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
768,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
769,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
770,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
771,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
772,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
773,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
774,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
775,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
776,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
777,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
778,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
779,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
780,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
781,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
782,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
783,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
784,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
785,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
786,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
787,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
788,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
789,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
790,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
791,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
792,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
793,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
794,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
795,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
796,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
797,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
798,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
799,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
800,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
801,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
802,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
803,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
804,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
805,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
806,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
807,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
808,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
809,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
810,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
811,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
812,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
813,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
814,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
815,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
816,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
817,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
818,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
819,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
820,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
821,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
822,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
823,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
824,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
825,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
826,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
827,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
828,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
829,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
830,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
831,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
832,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
833,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
834,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
835,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
836,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
837,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
838,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
839,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
840,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
841,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
842,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
843,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
844,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
845,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
846,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
847,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
848,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
849,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
850,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
851,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
852,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
853,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
854,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
855,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
856,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
857,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
858,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
859,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
860,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
861,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
862,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
863,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
864,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
865,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
866,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
867,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
868,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
869,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
870,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
871,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
872,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
873,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
874,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
875,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
876,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
877,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
878,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
879,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
880,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
881,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
882,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
883,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
884,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
885,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
886,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
887,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
888,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
889,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
890,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
891,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
892,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
893,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
894,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
895,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
896,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
897,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
898,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
899,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
900,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
901,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
902,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
903,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
904,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
905,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
906,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
907,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
908,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
909,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
910,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
911,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
912,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
913,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
914,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
915,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
916,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
917,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
918,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
919,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
920,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
921,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
922,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
923,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
924,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
925,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
926,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
927,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
928,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
929,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
930,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
931,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
932,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
933,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
934,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
935,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
936,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
937,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
938,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
939,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
940,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
941,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
942,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
943,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
944,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
945,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
946,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
947,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
948,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
949,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
950,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
951,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
952,[0.61360603 0.05607127 0.02349779 0.3068249 ],-2925.157521558029
953,[0.28962255 0.38823106 0.16597549 0.15617089],-2926.545514957689
954,[0.28962255 0.38823106 0.16597549 0.15617089],-2926.545514957689
955,[0.28962255 0.38823106 0.16597549 0.15617089],-2926.545514957689
956,[0.28962255 0.38823106 0.16597549 0.15617089],-2926.545514957689
957,[0.28962255 0.38823106 0.16597549 0.15617089],-2926.545514957689
958,[0.28962255 0.38823106 0.16597549 0.15617089],-2926.545514957689
959,[0.28962255 0.38823106 0.16597549 0.15617089],-2926.545514957689
960,[0.28962255 0.38823106 0.16597549 0.15617089],-2926.545514957689
961,[0.28962255 0.38823106 0.16597549 0.15617089],-2926.545514957689
962,[0.28962255 0.38823106 0.16597549 0.15617089],-2926.545514957689
963,[0.28962255 0.38823106 0.16597549 0.15617089],-2926.545514957689
964,[0.28962255 0.38823106 0.16597549 0.15617089],-2926.545514957689
965,[0.28962255 0.38823106 0.16597549 0.15617089],-2926.545514957689
966,[0.28962255 0.38823106 0.16597549 0.15617089],-2926.545514957689
967,[0.28962255 0.38823106 0.16597549 0.15617089],-2926.545514957689
968,[0.28962255 0.38823106 0.16597549 0.15617089],-2926.545514957689
969,[0.28962255 0.38823106 0.16597549 0.15617089],-2926.545514957689
970,[0.28962255 0.38823106 0.16597549 0.15617089],-2926.545514957689
971,[0.28962255 0.38823106 0.16597549 0.15617089],-2926.545514957689
972,[0.28962255 0.38823106 0.16597549 0.15617089],-2926.545514957689
973,[0.28962255 0.38823106 0.16597549 0.15617089],-2926.545514957689
974,[0.28962255 0.38823106 0.16597549 0.15617089],-2926.545514957689
975,[0.45180464 0.21760367 0.08789888 0.2426928 ],-2926.398902027683
976,[0.45180464 0.21760367 0.08789888 0.2426928 ],-2926.398902027683
977,[0.45180464 0.21760367 0.08789888 0.2426928 ],-2926.398902027683
978,[0.45180464 0.21760367 0.08789888 0.2426928 ],-2926.398902027683
979,[0.45180464 0.21760367 0.08789888 0.2426928 ],-2926.398902027683
980,[0.45180464 0.21760367 0.08789888 0.2426928 ],-2926.398902027683
981,[0.45180464 0.21760367 0.08789888 0.2426928 ],-2926.398902027683
982,[0.45180464 0.21760367 0.08789888 0.2426928 ],-2926.398902027683
983,[0.45180464 0.21760367 0.08789888 0.2426928 ],-2926.398902027683
984,[0.45180464 0.21760367 0.08789888 0.2426928 ],-2926.398902027683
985,[0.45180464 0.21760367 0.08789888 0.2426928 ],-2926.398902027683
986,[0.45180464 0.21760367 0.08789888 0.2426928 ],-2926.398902027683
987,[0.45180464 0.21760367 0.08789888 0.2426928 ],-2926.398902027683
988,[0.45180464 0.21760367 0.08789888 0.2426928 ],-2926.398902027683
989,[0.45180464 0.21760367 0.08789888 0.2426928 ],-2926.398902027683
990,[0.45180464 0.21760367 0.08789888 0.2426928 ],-2926.398902027683
991,[0.45180464 0.21760367 0.08789888 0.2426928 ],-2926.398902027683
992,[0.45180464 0.21760367 0.08789888 0.2426928 ],-2926.398902027683
993,[0.45180464 0.21760367 0.08789888 0.2426928 ],-2926.398902027683
994,[0.45180464 0.21760367 0.08789888 0.2426928 ],-2926.398902027683
995,[0.45180464 0.21760367 0.08789888 0.2426928 ],-2926.398902027683
996,[0.45180464 0.21760367 0.08789888 0.2426928 ],-2926.398902027683
997,[0.45180464 0.21760367 0.08789888 0.2426928 ],-2926.398902027683
998,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
999,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1000,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1001,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1002,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1003,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1004,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1005,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1006,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1007,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1008,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1009,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1010,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1011,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1012,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1013,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1014,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1015,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1016,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1017,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1018,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1019,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1020,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1021,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1022,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1023,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1024,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1025,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1026,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1027,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1028,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1029,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1030,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1031,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1032,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1033,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1034,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1035,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1036,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1037,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1038,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1039,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1040,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1041,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1042,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1043,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1044,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1045,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1046,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1047,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1048,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1049,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1050,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1051,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1052,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1053,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1054,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1055,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1056,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1057,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1058,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1059,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1060,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1061,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1062,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1063,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1064,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1065,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1066,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1067,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1068,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1069,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1070,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1071,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1072,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1073,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1074,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1075,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1076,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1077,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1078,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1079,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1080,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1081,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1082,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1083,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1084,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1085,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1086,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1087,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1088,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1089,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1090,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1091,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1092,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1093,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1094,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1095,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1096,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1097,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1098,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1099,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1100,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1101,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1102,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1103,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1104,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1105,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1106,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1107,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1108,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1109,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1110,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1111,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1112,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1113,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1114,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1115,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1116,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1117,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1118,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
1119,[0.3774133  0.29198011 0.12928141 0.20132518],-2926.0135777740293
